"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1719.34401765353","1736.91526875354","1725.88755845841","1707.86182407656","1715.41926317984","1762.06916953008","1837.63880943616","1887.06029981071","1905.57958852446","1926.06136473557","1985.1403695463","2065.07006407062","2174.26690113225","2252.84613583814","2403.47527670043","2564.05012963497","2731.30696249334","2912.38108089691","3049.39668950571","3095.15775540437","3225.32304725158","3352.70318642079","3463.61889626936","3611.01481518106","3757.66220710601","3814.06282158002","3813.19364949312","3891.44105772993","3987.50398668531","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7080.98981663192","7499.24331584814","8392.53270204474","8486.3138233227","8934.30006114785","9433.82988792341","10264.5358742454","11206.5508730271","12235.4761487774","13384.4419796521","14590.8338338188","15477.7271403048","16896.2460394518","19597.9484113678","21615.022486474","23555.7148004036","27346.1663784955","29283.3636084957","30724.7946553728","29454.0279198064","30620.1748026563","30980.4544926655","31770.1903963188","32831.4760572591","32937.0720059885","33698.6665543298","31754.4696664332","31461.2640649293","32014.7831311708","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3639.38921320137","3823.38947194115","4124.73225607116","4225.60678245712","4367.61604808777","4485.29865127993","4818.8622772619","5098.37202862082","5337.21582710808","5680.13190479663","6021.26439467363","6331.13634972873","6465.27773021643","6843.69221140729","7408.82485472869","7839.8681163893","8421.99883300061","9135.79988108653","9605.9213770603","9868.30563941262","10227.3259551238","10139.1314565661","10642.5378970617","11032.939570612","11460.3482642504","11598.860383288","11743.4899040267","12047.0511356555","12502.8201886876","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6141.07346401991","6302.78279160793","6721.16249039952","7313.83353784301","6950.97131440552","7487.43570517617","8017.78061083692","8626.03550656089","9095.99082310842","8757.19337214723","9583.78065029431","9215.13198876531","9329.81317589044","9603.8804373834","10860.0587384025","11887.8639520719","13621.4654763859","14849.3252872567","16053.8037949306","15489.8719235994","17425.8613617493","19651.6784765047","20616.8698748977","22269.0376631374","23967.1180282777","25625.5746338527","26150.3997990425","27915.5236456729","28068.8594133348","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1542.80705005722","1631.85763963144","1699.4017006846","1795.02391544428","2009.21220483576","1939.04314563041","1851.85852338566","2072.23172637714","2418.05744376731","2410.99310899583","2428.49355434025","2498.37945683152","2706.08382564849","2628.84110275552","2624.52340066102","2569.87365947708","2672.20825389621","2889.41313361248","3152.0916277466","3003.29832420928","2925.61609702392","3180.10418409449","3086.00924735168","3248.19485138181","3319.10485988151","3619.4103380625","3727.71133852817","3903.65500465083","4049.56437964299","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1002.92857536082","1023.76005251326","1017.93872831512","1019.66982923774","1024.57429001915","1052.1740182655","1090.93790552742","1121.38449581582","1149.19547937617","1194.21502901821","1245.06947417973","1314.90984712352","1392.13144490468","1470.92968418787","1578.69347275327","1700.9500774416","1815.14439072143","1934.75274312778","2026.25285564394","2088.51994649928","2182.37474742621","2329.33043657044","2408.24979235177","2539.66239925597","2680.38559388121","2791.02342444777","2926.32804308874","3090.49437114677","3227.0342112812","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","501.748995302703","529.255074232231","541.478831653357","581.225158116176","611.943505482477","675.619867213075","728.297515878276","756.254561150537","779.411785002","829.717223579135","849.103966962268","885.060561616852","947.341123812094","995.235211349372","1057.38344515493","1123.213095299","1242.21044244232","1339.9804946919","1438.87673137062","1500.17850168383","1552.93584033481","1679.93785536683","1722.18462057705","1757.49001172441","1820.1296663218","1868.54715340203","1908.30026780099","1945.3586041893","2038.07389195994","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6790.33054674054","6416.12720217875","5908.84172636036","5185.44649970387","4101.84297866998","3706.10968795716","3426.84886304565","3412.31226141702","3415.54502763826","3490.6883500543","3817.51054719357","4303.35666986152","4646.84074384235","5225.77242800804","6062.08765571846","6485.63306097342","7227.72983456283","8033.26567941268","8423.7001457796","7267.41587084048","7664.39658209131","8281.86712612352","8481.77974726072","8647.99038146541","8710.74938267596","7972.43561151467","8289.70728764745","8693.69364884734","9233.15046924005","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3409.17282342833","3522.46880313121","3613.7076030646","3850.80004356384","4007.89825137015","4197.51152638325","4438.7462208875","4698.12818993271","4848.10677076698","5030.08518602965","5419.37968316642","5685.94514774087","5999.11308853342","6426.21786681882","7093.95764284707","7829.77301606016","8834.50057146032","9858.61810016533","10778.0595157809","11076.7183167062","12005.3322882463","13106.1799281003","13961.7892074771","14775.6040142909","15558.4183842268","16079.0259313689","16786.4098722771","17807.9517488444","18919.9915831011","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6386.69108575818","6788.17513852989","7439.3796311644","7760.7515691992","8441.45031783206","8432.76150891469","9001.66515413241","9870.34251194247","10366.2681586545","10259.1443657927","10249.7381005474","10054.5270875116","9422.24571502487","9681.41510577932","10446.4655026137","11574.3228855383","12399.8930430653","13540.0713687179","14756.475782747","15456.1846631497","16808.2848755616","17993.4475354769","18930.9672996469","20094.2937795174","21069.2343761208","21300.9760705391","21820.2590105085","22728.1347518407","23572.1774626679","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.139002483","32853.6769849268","34513.5615037271","36334.9087770589","37133.2428088526","38023.1611144021","39496.4858751381","41712.8010675545","44114.7477776705","46298.7314440927","47975.9676758856","48382.5584490552","47099.9804711343","48466.8233750801","49883.1139837344","51603.4972614412","53106.9097703155","55032.9579979166","56803.4724334919","57904.2019610641","59927.9298339535","62794.5856522398","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2499.38371502294","2516.95245302785","2233.0194077503","2183.16997439644","2072.74768936497","2059.6109228959","2092.56804855904","2197.52052587368","2280.8046559134","2387.35292810409","2499.49616245495","2627.20748940658","2741.05469169456","2876.46368454072","3137.53102547419","3420.09433050758","3740.2325604019","4145.10933739515","4533.91427156584","4853.69056597247","5136.23406807514","5502.04902195617","5933.17607030264","6394.54143506262","6866.48177402065","7327.83206862943","7723.93750555068","8084.65137231802","8556.05151229768","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3619.21224648863","3773.84782980104","4099.37871074578","4371.53769607363","4408.36042379253","4851.19991327377","5006.34527188418","5275.1716666458","5557.54194441967","5792.92826801885","6018.05483642108","6248.68394862447","6736.24239409436","7373.34342447742","7873.03874310641","8312.44894124814","9223.36604804067","9795.37615733604","10155.8313680162","10028.2589339462","9807.79258625294","9965.06450657828","10285.2807009371","10639.2469047555","10948.0492493923","11182.8355878213","11486.9006550909","11782.7219972992","12287.9755049588","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9486.93676114751","10513.7495683125","11149.0940940243","11194.6125968433","10927.0853535708","11355.6498455038","11306.3512766227","11991.8741771841","11927.062506868","11160.6179983203","11609.458433978","12040.8255714179","10946.5119673174","10103.4742325124","12062.737498866","13495.6125786569","15038.9621127922","16549.8039042097","17512.6649335908","16840.2822210779","16541.5586783344","17319.2896120743","18343.4798855601","18648.6240541624","18102.468292325","17136.8509149333","14485.6120905888","12640.7343067322","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","945.870326791244","1014.53731190586","1104.36761723577","1197.8552151447","1307.14935410183","1437.30712973738","1575.95963265341","1709.89677267337","1805.81577921843","1896.98946993174","2048.3637589884","2200.02023964248","2353.00046814017","2538.16320441873","2777.24687394929","3051.60849748436","3332.1432530225","3631.18256160815","3874.03923417853","4074.18424000361","4342.75191695564","4662.22305207602","4949.1313630602","5253.39751852502","5613.62730361601","5989.7576902496","6365.28948546546","6857.98404384776","7447.81433404948","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.98646226299","1716.15787174714","1749.07521787131","1752.30454179985","1899.6610943121","1912.17713624359","1951.17523200358","2044.25777608219","2119.04660938648","2117.83391618844","2247.43859006578","2166.86108438201","2037.99833960556","2110.13908227644","2196.24810191769","2326.01072731497","2537.56715472155","2676.83269845949","2837.23736849472","2882.47122416849","2888.73833565156","2905.90472228551","2930.91461794882","2956.51626339048","2997.94308877206","2954.96682929557","3011.85358892351","3123.56500362648","3221.1498234158","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5498.50431168728","5681.15156745755","5848.11147213005","6037.76732563451","6271.83986258148","6528.3321086385","6814.63086514581","7103.81912448367","7277.6121761305","7536.26562383722","7986.02096566444","8260.90848557623","8552.19453202561","8917.19039379014","9519.45201512883","10132.5613889758","10959.0706732751","11721.8334950205","12260.6573848225","12232.9852620242","12876.5225335602","13592.3363828152","14152.5395889222","14764.1016841534","15342.946748369","15807.9645981162","16336.7099308248","17117.1525318424","17912.3681345502","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2397.6909561517","2404.13106829071","2431.86216415792","2566.28692717831","2530.60681010595","2734.05245371554","2964.6158931381","3019.21327144277","3106.29067035728","3205.72408353012","3487.16981512005","3790.58668750348","3994.69483441833","4226.80406993911","4513.22698252976","4816.5817539945","5027.89685311499","5454.11560510827","5579.01621688581","5313.75765758887","5360.97049679964","5655.13733388525","5480.60590336392","5505.99349285571","5570.62051892676","5831.5256564888","6336.64550057015","6495.38772713605","6483.53422795339","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3688.08805353115","4782.37963536478","4820.69744982472","5200.32941351688","5476.11340743729","5983.30439978262","6390.42047774724","6983.87919954948","7249.40935980755","7506.89862042454","7782.87510680613","8222.2857122545","8547.65238422088","8903.76342927097","9194.7418194884","9781.01967903813","10208.8579003285","10756.6634607968","11348.3634485683","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2223.02877066551","2325.26366051802","2443.92040147548","2472.18880840078","2569.64873915317","2657.81344742698","2730.14514747595","2829.866192697","2946.08249503821","3015.15488571308","3181.38352159701","3278.90353061451","3363.24037826828","3452.73816485899","3581.82468745034","3789.88938162049","3915.38456904528","4038.65559692254","4148.55684892272","4221.41377610292","4472.72644788704","3876.30261880773","3935.16710479848","4084.88296688546","4045.50003143459","3320.11015558683","2827.69102251482","2645.30838301684","2575.12638534566","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6424.50221549547","6414.05792300857","6261.71618392255","6331.7775797344","6520.86660416208","6719.58331536471","7000.80161883155","7179.80665132193","7180.8570248286","7348.95225728818","7719.25595689166","7994.26242516468","8315.44273647829","8613.58744164627","9136.41431397049","9796.15454925227","10524.3460615467","11240.2603673405","11667.8498259962","11416.0016881954","11728.1604904117","12179.1741881803","12488.2155717958","12815.7270740548","13090.4768283107","13185.2532832682","13188.0296171609","13438.2828870412","13686.8823613158","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1517.92629196284","1528.78124700809","1499.34044647147","1600.34779911521","1457.62769571409","1493.12397201794","1572.9732381563","1616.49288270814","1584.00680144735","1636.14830920985","1691.967386616","1773.963692725","1835.24775734375","1948.53163863271","2087.21334306829","2248.46593882693","2434.45419483131","2637.27787673597","2819.65059318595","3017.02457069821","3269.79432870385","3419.01045990353","3634.78035307304","3765.58416202758","3893.54947812123","3927.76181557151","3998.00443485894","4090.12004041293","4223.90693570847","",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1829.6775751508","1949.73296606452","1777.8434254479","1807.22569978721","1986.02816014376","2004.36241736588","2227.06061913773","2303.82958830233","2377.83224523468","2377.1284201775","2344.27114553205","2421.53075204596","2235.36089549786","1885.51135447929","1818.10497711966","1759.3581185121","1738.51425000636","1705.90134576854","1417.50709785521","1581.16155844328","1888.56673880296","2168.11029336035","2534.54191859313","2583.98563761806","2648.56896744481","2679.58031715291","2687.38542889585","2825.72512227762","3029.79300547992","",
